formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,APA ASO ASTE EEFT FOXF ICUI JBLU JTAI LFST MCHP,0.059741996055081,0.0841988590242117,-0.0833973196175701,False,91660.26803824298,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEO APOG CING CUK DLTR EGBN GLW HAIN KIM LSCC,0.1070695127765116,0.0774954931878666,0.0442671121567974,False,104426.71121567977,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAON AEHR CAKE DAR GS IMAX MAXN MRVI WBD WD,0.1057552444888257,0.5749148224451857,0.1610242539950084,True,116102.42539950083,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ANIP ARCT BATRK CRTO GOGO GTY INDI JBTM MAT SGRY,0.1289149149868612,1.7180904080413777,0.0182138117890993,False,101821.38117890994,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALRM BEAM BEKE CBRL CG FOXF GSAT IFF IPGP ISRG,0.1083767863793245,1.6452569911224693,0.0493064643805569,False,104930.6464380557,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACLS ATAT BKU COIN DAVA FCNCA MORN NEOG NMIH V,0.2862278350528731,0.7427484683853396,0.0276717718378709,False,102767.1771837871,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTX ASTS COIN FCNCA FULT GTY KMPR MUSA NRIX PERI,0.2054256860862832,0.364775806115746,0.2894517367029627,True,128945.17367029628,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AGEN ASTS BPOP EH GTY H MDGL MUSA NEOG NNN,0.1214763785956905,0.4778676745068817,0.1776564057280159,True,117765.6405728016,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTX ARHS AZZ CSW FIZZ GGAL HUBB IEP S WTRG,0.1737170375812956,0.2750313511199949,0.2959854835236164,True,129598.54835236164,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BDC CLFD COUR CWCO DBRG EXEL FFAI FLNG HROW KNSA,0.2089640455252572,0.0552706127016855,0.1139543991926912,False,111395.43991926912,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALXO BHF COIN CYRX EXEL HRMY IPAR KTOS MXL TCOM,0.2361652004622015,0.6995617800839347,0.0879048841965088,False,108790.48841965088,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMBA BKR GLW HLMN KRNT LBTYA LSCC MEDP MRTN NEOG,0.107356733591747,0.1058275280250737,0.078866594672498,False,107886.6594672498,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BWIN DYN FIZZ GIII HROW ICUI IDCC KRYS KVUE NEOG,0.1544799957677743,1.9875404068649072,0.1901764049090135,True,119017.64049090137,165,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BCRX BCYC BEAM ENPH ENTG GGAL GTLS HLF HPP MKSI,0.1044610893721808,-0.2060997039472533,0.1742370204997341,True,117423.7020499734,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACLS CASH DAWN HPK LSCC LYFT MYRG NNI S WPC,0.1331344162933853,-0.0244066488703588,-0.0131890198914447,False,98681.09801085552,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADSK ARLP COLL ERII FRSH FWONA GDRX GGAL GTY PBR,0.2631663577903909,2.272836041192178,0.2499440772777967,False,124994.40772777968,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACAD ACHR CRNX FWONK GDRX GGAL MORN NNOX NOV SAH,0.3266374177955702,1.602743954066106,0.3236544767337472,False,132365.44767337473,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALT CNXC CRSR DIOD FRME GNRC HPE INTA LMB SEM,0.1631974761238135,0.1248853575399258,0.1438532040087838,False,114385.32040087838,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BTAI CCCC CYRX EBAY ENR EWBC HQY KVUE PERI TDS,0.1134698228702514,0.8351184183986391,0.0743989121537098,False,107439.89121537098,165,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ASND AZZ BCRX BNKK COGT COTY CXM FOXF INTA MQ,0.1897977833785712,-0.0213871163028682,-0.0631846595244975,False,93681.53404755025,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
